query_case_id,rank,case_id,conversation_id,lexical_score,rerank_score,outcome_tier,safety_penalty_flags,message,historical_reply,customer_followup
tesco-2839331,3,tesco-1269627,1269627,15.354158691670943,0.7958184577386791,positive_followup_proxy,[],"@Tesco Hi, <name_redacted> you be kind enough to call your store on Long Causeway, Kearsley please &amp; see if they have ResEvil7 (PS4) in stock? Thanks.","@customer Hi <name_redacted>, I've just tried to call but cannot get through just yet. I'll let you know when I can. TY @customer Hi <name_redacted>, thanks for waiting. I've just called but unfortunately they don't have any in stock. :(","@Tesco Ok, no worries and thank you for your help:)"
tesco-2934771,1,tesco-2544225,2544225,27.486813936549886,0.82,unclassified_followup,[],Turkey Trimmings sandwich is back at Tesco 😍💦💦💦,@customer It's that time of year again 🙌 What's your go to meal deal now that it's back on the shelves?,@Tesco Paprika walkers Max and a bottle of Coke usually goes down well
tesco-2934771,2,tesco-2473848,2473846,24.513716809317593,0.7013051207041244,no_customer_followup,[],"@Tesco You're not reading my tweets are you? 🤔 where are the ones WITHOUT the bacon and sausage. Literally just turkey, stuffing and cranberry sauce, that's it!",@customer We don't have any sandwiches listing only the ingredients you've mentioned unfortunately. :(,
tesco-2934771,3,tesco-2473845,2473846,23.245449879432922,0.6934695649024917,unclassified_followup,[],"@Tesco Yeah but that's got the bacon and sausage I thought last year you did a turkey, stuffing and cranberry sauce one? 🤔","@customer Hi there, our Tesco Turkey And Trimmings Triple Sandwich does contain onion stuffing and cranberry sauce, along with the pork and bacon you've mentioned. Thanks","@Tesco You're not reading my tweets are you? 🤔 where are the ones WITHOUT the bacon and sausage. Literally just turkey, stuffing and cranberry sauce, that's it!"
tesco-1971968,1,tesco-832788,832788,23.157501811023984,0.82,unclassified_followup,[],Which one of you guys is stocking the Milkybar with smarties in? @sainsburys @Tesco @Morrisons @customer? Can’t find them anywhere!,"@customer Morning <name_redacted> :) Interesting sounding product! Where have you seen this advertised? I've not been able to find my end, sorry","@Tesco On a billboard in Oxford! I’m determined to find it, if only to bring back a bit of my childhood! 😅"
tesco-1971968,2,tesco-1287099,1287099,15.021881171399034,0.7119201812469826,positive_followup_proxy,[],"@Tesco Hi, can you tell me how to find 'search multiple items' on your new site pls as I cant find it, thank you .","@customer Hi <name_redacted>, have you experienced this using our Grocery or Direct website? This will help the right team deal with your issue.TY","@Tesco Hi, it's the grocery website please. There used to be a dropdown to add a whole list of items, but I cant find it now. thanks."
tesco-1971968,3,tesco-1616890,1616890,14.352162218966896,0.688205639606186,positive_followup_proxy,[],"@customer @tesco @sainsburys @customer @Morrisons @customer @customer @customer @customer @customer do any of you sell vegetarian or vegan ""pigs in blankets"" please? It seems a impossible task to find some, but I'm sure there must be somewhere that sells them!","@customer Hi there, I'm really sorry as we don't sell them! I'm very sorry for any disappointment caused. TY",@Tesco Thanks for letting me know so quickly :)
tesco-2885411,1,tesco-1913012,1913012,26.40729855000653,0.7899999999999999,no_customer_followup,[],"@Tesco Hi <name_redacted> a sandwich, chocolate bar, crisps and a drink all included in the £3 meal deal?","@customer Hi <name_redacted>. You wouldn't get both the crisps AND the chocolate bar, as they are both snack options. It's one or the other. Hope this helps",
tesco-2885411,2,tesco-2383767,2383770,17.954791689929166,0.7375325759983229,positive_followup_proxy,[],@customer @Tesco £3 in Tesco! Think the delivery guy was a bit surpised as he ordered JUST those 😂 #chocoholicalert,"@customer Hi <name_redacted>, I hope you have a wonderful wedding day and we wish a wonderful future.",@Tesco Thank you so much! 😊
tesco-2885411,3,tesco-2471824,2471824,17.92556891258088,0.6866251496903943,positive_followup_proxy,"[""over_public_length_limit""]",Hey @Tesco just wondering if your vegan Christmas sandwich is ever coming to Aberdeen?,"@customer Hi <name_redacted>, we're waiting on more information for this product. As soon as we have an update we will let you know @customer Hi <name_redacted>, it's not stocked in the Aberdeen stores. But you can make a request at the customer service desk. The product TPNB you need to give my colleagues is: <number_redacted>",@Tesco Thank you!
tesco-568003,1,tesco-1560113,1560113,14.995351181204018,0.7899999999999999,no_customer_followup,[],"So excited for tonight, I love bonfire night ❄️🎇🔥",@customer What's the plan Liv? Going to watch a local display or having a gathering of your own? 😇🎆,
tesco-568003,2,tesco-961603,961603,14.137068253009359,0.7430659874106988,no_customer_followup,[],Thanks to @Tesco for being open on Saturday night. Thoughtful of people on a night shift. :),@customer We are always here to help. :-) Chris,
tesco-568003,3,tesco-1812607,1812607,13.895905813677343,0.7298783535992195,no_customer_followup,[],@Tesco Your takeaway mighty meatball is the saddest pizza I've ever eaten turned out to be a bland flap of bread. It's made me more hungover,"@customer Oh no Nicola, how disappointing. Had you had it before? Do you still have the outer packaging so I can take some details? Thanks, Leah.",
tesco-2920812,1,tesco-1617753,1617753,11.451593619532925,0.8634460967001838,positive_followup_proxy,[],"@Tesco. Just bought some of your own brand tea - the one in the red packaging! I must say, it is delicious!","@customer Hi <name_redacted>, good to hear you enjoyed our tea :) Was there anything in particular you enjoyed about it? I'd like to log your feedback :) TY","@Tesco The flavour was comparable with more expensive brands - Twinings, I'm looking at you! Great value and great taste!"
tesco-2920812,2,tesco-1856433,1856433,12.914974731979253,0.8507825969738468,positive_followup_proxy,"[""private_channel_request"", ""over_public_length_limit""]",@Tesco #BorehamwoodTesco where is my duck? Hoisin duck wrap with no duck? Thanks <media_or_link>,"@customer Hi <name_redacted>. Sorry to see this, I understand your disappointment as I'm a fan of these too and would be devastated to get no duck in it! 1/4 @customer Could you please DM me with some details and I can feed this back to our suppliers and you refunded for your wraps? 2/4 @customer I will need your full name, address, email address, barcode, supplier and batch code, date code, price and store it's from. 3/4 @customer Is it also ok if I pass your details onto our suppliers? Thanks Calum 4/4",@Tesco Thanks. I'll dm you now
tesco-2920812,3,tesco-1445674,1445674,13.739645033244466,0.82,unclassified_followup,[],"Bacon Sausages. Bravo, @Tesco! Bravo! 👌🏻 <media_or_link>","@customer Hi there, enjoy your meal :) Paras",@Tesco I think it’d be impossible to dislike sausages with bacon in them...
tesco-2960691,1,tesco-832562,832562,27.504726042040947,0.6993032891677953,unclassified_followup,[],@Tesco very disappointed that you have had No lettuce for 2 days and selling coleslaw on sell by date. #Food #notgoodenough #disappointed,"@customer Hi <name_redacted>, I can appreciate that this is very frustrating and I would like to look into this for you. 1/2 @customer Are you able to let me know the name of the store? Regards - Isaac 2/2",@Tesco Yes I will DM you the details- if you can message me please. It’s unacceptable in a giant store!! #food #tesco #disappointed || @Tesco Oh and while you are sorting this out could you also sort my Tesco card out that I reordered 3 months ago🙄🙄🙄 explains #Tesco #profits 😂
tesco-2960691,2,tesco-1455443,1455444,28.649811939142705,0.6984169161495347,no_customer_followup,[],@Tesco Can you give me an email address and I’ll send full details,"@customer Hi <name_redacted>, you can email our customer service team at __email__. Many thanks",
tesco-2960691,3,tesco-2357131,2357132,32.25192231158211,0.69,private_handoff_without_outcome,"[""private_channel_request""]",@Tesco I have DM’d you. Yes you can pass my details to the supplier,@customer I'll reply to your DM shortly :),
tesco-2827775,1,tesco-1842829,1842829,21.633452864073803,0.69,private_handoff_without_outcome,"[""private_channel_request""]",@Tesco who do I need to talk to about a health and safety issue in one of your express stores?,"@customer Hi <name_redacted>, the Store Manager would be able to address any concerns, we can pass it to them if you'd like to DM the details? Thanks, Leah. <media_or_link>",
tesco-2827775,2,tesco-1858249,1858248,18.843574551895866,0.6842517299314229,no_customer_followup,[],"@Tesco Health and safety issue, not H&amp;M","@customer Hi <name_redacted>, please be assured that management have looked into this and ensured that everything is correct. TY",
tesco-2827775,3,tesco-927729,927729,18.218699555644868,0.6605663062431523,no_customer_followup,[],Cannot believe @Tesco Hattersley has not got any poppys for sale - sort it out Tesco! Outraged!,"@customer Hi <name_redacted>, I am sorry you weren't able to find any poppy's on your visit! I can assure you it's not that we aren't selling them 1/2 @customer We are awaiting a delivery and they will be available in store from the 1st of November. TY - Martin 2/2",
tesco-2846465,1,tesco-1316608,1316608,34.22945858945298,0.7699999999999999,unclassified_followup,"[""unsupported_financial_promise""]",@Tesco How long does it take you to process a points statement? I've been waiting an age.,"@customer Hi <name_redacted>, previous Clubcard collection period ends 19/10/17. You will receive your Clubcard statement in mid November. TY",@Tesco It takes a month! ?
tesco-2846465,2,tesco-1813668,1813668,19.60220141025424,0.6495898158716786,positive_followup_proxy,[],@Tesco good god Tesco how long does it take to fix a travelator in your Burnley store been out now for nearly 5 months #appallingservice,"@customer Hi, <name_redacted> been in touch with the duty manager of the store and she informed me the the travelator should be fixed before Christmas",@Tesco Ok thank you
tesco-2846465,3,tesco-1439839,1439846,18.819665288909377,0.6308434013519788,positive_followup_proxy,[],@Tesco this is several weeks now we have suffered this nuisance...how long does it take Tesco to fix their trolleys?!,"@customer Many thanks Bernie, I've asked our Management Team to address this with the Trolley Team. Rest assured it'll be addressed",@Tesco Thank you!
tesco-504331,1,tesco-2263997,2263997,17.548007637094905,0.7355156312053175,positive_followup_proxy,"[""private_channel_request""]",@Tesco sent a dm about my Tesco direct preorder which is out tomorrow but hasn’t been dispatched,"@customer Hi there, just to let you know I've responded to your DM. Best wishes. Mike",@Tesco Yes I know thanks I dm’d the info a about 10 mins ago
tesco-504331,2,tesco-1258336,1249094,15.86621357841775,0.7274832544217251,positive_followup_proxy,[],@Tesco Regrettably this “item” is a Christmas item that your staff say hasn’t even been delivered yet! So why is it available to order online?,"@customer Sorry Helen, can you please let us know what the items is, along with your full name, address and email address? Thanks","@Tesco Hi <name_redacted>, please follow me so I can DM you as not writing those details publically. Thanks"
tesco-504331,3,tesco-1068862,1068872,15.839723389786815,0.6765691778142076,positive_followup_proxy,"[""private_channel_request""]",@Tesco @customer Jill said it had arrived but I’ve had no email and the status of it says still hasn’t been dispatched,"@customer @customer Hi <name_redacted>, I can see one of my Colleagues is replying via DM.",@Tesco @customer Thanks for taking this off line <media_or_link>
tesco-454997,1,tesco-1002081,1002081,14.837012484579695,0.8236278723455712,positive_followup_proxy,[],@Tesco Hello. Has the new rules apply in Tesco Express that you have to pay 10p for a plastic bag? Just been to Tesco Express in Shepherds Bush and was told this are the only bags Tesco is providing from now on. Not impressed at all. Can you please advise? <media_or_link>,"@customer Hi <name_redacted>, my colleagues were correct that the couldnt supply a 5p bag. You can read more on this here:<media_or_link> TY",@Tesco Thank you Paul. So understand from the article that once this bag is damaged it is going to be replaced for free?
tesco-454997,2,tesco-1575497,1575497,18.90277093348607,0.7899999999999999,no_customer_followup,[],@Tesco Why are some express stores open 24 hours even on a Sunday? Doesn't the Sunday trading law count,"@customer Hi <name_redacted>, I'd like to look into this what store are you referring to? Ty",
tesco-454997,3,tesco-1847521,1847521,12.702090186252581,0.7310151918667005,positive_followup_proxy,[],Hey @Tesco what time is your photo counter open in Dundee Riverside open on a Sunday?,"@customer Hi <name_redacted>, sorry for the delay, I've tried contacting the store but I haven't been able to get through. 1/2 @customer Would you like me to keep trying and let you know once I get through to them? Ty - Marian 2/2",@Tesco Yes please. If you could get the Saturday hours too that would be great thanks
tesco-536216,1,tesco-2668904,2668904,23.2767977925048,0.82,unclassified_followup,[],Hi @Tesco can you please confirm what time your Gorgie Road store opens today? Thanks,"@customer I don't have a store listed on Gorgie Road, is it this one? <media_or_link> If so, they opened at 7am Fraser. I hope this helps, Leah.",@Tesco @customer @customer EXACTLY 🇦🇹
tesco-536216,2,tesco-753183,753189,15.592887321654246,0.6793095621543641,positive_followup_proxy,"[""over_public_length_limit""]","@Tesco I was told there was nobody available, as I am every time.","@customer Hi <name_redacted>, I'm really sorry that no manned checkouts were available last night in store. 1/3 @customer They have advised that there should be a manned checkout available until midnight and the self service tills are available 24/7. 2/3 @customer The duty manager will investigate this and make sure that a manned till is available until midnight. Thanks, Jessica 3/3",@Tesco Thank you!
tesco-536216,3,tesco-370862,370862,15.314999704094532,0.669520077860595,positive_followup_proxy,"[""over_public_length_limit""]","@Tesco Is there a problem with your website? Grocery Delivery, no slots available until 22nd November??","@customer Hi <name_redacted>, I'm sorry you're having some issues booking a delivery slot. Can you please try the following fix ? 1/4 @customer Click the 'Click+Collect tab at the top of the screen. Scroll down and pick any collection slot at any store and it will say 'Booked'. 2/4 @customer Then proceed to change it back to home Delivery and after a short while the site will re-load the availability. 3/4 @customer You will then be able to select and confirm your slot. I hope this helps. Thanks - Murray 4/4",@Tesco That worked. Thank you.
tesco-475220,1,tesco-1295433,1295440,16.964702357342624,0.823254803547615,positive_followup_proxy,[],@Tesco Thank you so much!! You are honestly the best company. So helpful!,"@customer Heh, if you thought that was helpful, I'll do you one better! :D - Robyn <media_or_link>","@Tesco Haha thank you very much!! I made the vegan Victoria sponge from the website the other day, and it went down very well at work and at home!! 😍 Stunning!"
tesco-475220,2,tesco-754371,754371,19.008460990432383,0.7207485037219589,unclassified_followup,[],"@Tesco on real food it states customer recipe, can we upload our own recipes for others to try out #everylittlehelps","@customer You certainly can Nick, you just need to log in to do! Any recipe you had in mind? #EveryLittleHelps <media_or_link>","@Tesco One I came up with, has chorizo, Pancetta and cream cheese to be served with pasta || @Tesco Opened the fridge one night and experimented with 6 ingredients to make the sauce, my fiance he loves it, one of his favorite meals"
tesco-475220,3,tesco-2253298,2253298,14.16499579038025,0.7170976391136112,positive_followup_proxy,[],@Tesco Why have you discontinued your Tesco Finest Katsu curry!? It was the best one ever!,"@customer Hi <name_redacted>, could you please let us know which store you visit for shopping and I will look into this for you? TY","@Tesco Thank you for the response, it's the Church Langley Tescos in Harlow Essex."
tesco-1868285,1,tesco-1851633,1851652,19.31965517269464,0.8519127071845447,positive_followup_proxy,[],"@Tesco Okay, it has gone past 11.30, and still no signs. Any joy in looking up their location or how far they are? Would like to go to bed soon!","@customer Hi there, I'm sorry your order did not arrive last night, I appreciate this is frustrating. 1/2 @customer I will ensure one of my colleagues contacts the Dotcom tomorrow to follow this up and find out what happened. Kind regards - James 2/2",@Tesco Thanks. Rather frustrating as I end up staying up till 1am. Haven’t even had any indication to say that it won’t come after the last text.
tesco-1868285,2,tesco-1740980,1740980,18.627832159889095,0.7778519944403683,positive_followup_proxy,"[""unsupported_financial_promise""]","@Tesco just received this, im already on delivery saver, but just curious will I get priority access to Christmas delivery slots too? Thnx❤️ <media_or_link>","@customer Hi <name_redacted>, if you are eligible for prior our priority Christmas slots, you'll receive an email from Monday :) 1/2 @customer Qualifying customers can book slots from the 26th November onwards. Kindest regards- Hannah. 2/2",@Tesco Amazing. Thank you. xx
tesco-1868285,3,tesco-2572829,2572829,16.406179992077504,0.750585795372464,positive_followup_proxy,[],"@Tesco Hello, when can we book Xmas delivery slots please? Thanks","@customer Hi there, thank you for your query, we do not have the dates at the moment. However it is usually towards the end of November for Delivery Saver customers. TY",@Tesco Thank you!
tesco-2896686,1,tesco-927691,927692,15.870188777792826,0.8014843147016784,positive_followup_proxy,[],@Tesco Hi <name_redacted>. Just dm’d. Thanks,"@customer Hi <name_redacted>, Thank you for your details I have sent out a money card via post. This will be with you in the next 10 working days. 1/2 @customer This contains your refund. I hope this helps. Thank you - Brooke 2/2",@Tesco Thanks so much for sorting Brooke. Hugely appreciated
tesco-2896686,2,tesco-1342927,1342929,20.312990591993074,0.795466595537384,unclassified_followup,[],@Tesco Hi <name_redacted>. How? Private DM?,"@customer Hi <name_redacted>, that would be the best option, yes.",@Tesco For £2 I’m not going to pursue. I’m just grateful &amp; impressed that @Tesco responded so quickly and effectively. I’ll DM email but no more.
tesco-2896686,3,tesco-1849973,1849974,20.939474239244177,0.7899999999999999,no_customer_followup,[],"@Tesco Hi <name_redacted>, thanks for your reply, I've sent a DM :)","@customer Hi <name_redacted>, I have replied to your private tweet. Thanks - Gemma :)",
tesco-573793,1,tesco-2266272,2266272,15.642541634553517,0.82,unclassified_followup,[],"@Tesco #BurgessHill closed ? Says midnight everywhere ! Wasted drive, wasted petrol ! Not happy 🤬🤬 <media_or_link>","@customer I am very sorry about this Hassan, our store now closes at 22:00",@Tesco Its not updated on the website or any signage at the store? I drove all the way to shoreham instead 🤨😞
tesco-573793,2,tesco-1655639,1655640,10.861378603610348,0.7493659421232985,positive_followup_proxy,[],@Tesco I don't actually have the packaging cause I assumed it would work when I used it. but the cartridge says Tesco on it so proof I got t there?,"@customer Hi <name_redacted>, If you take the ink cartridge back to the store you should be fine. TY",@Tesco Thank you
tesco-573793,3,tesco-370669,370669,9.053849258229054,0.6546131776531934,positive_followup_proxy,[],@Tesco just wondering do your staff water the plants when they're in store? #askingforamate,"@customer Hi <name_redacted>, all of our plants are watered and also sat in water when they are on display in the store. 1/2 @customer If you let me know the store I can call them to raise this issue with them? Ty - Darren 2/2",@Tesco Hi @Tesco Darren. No issues. I was just wondering. Thanks for your reply
tesco-2841165,1,tesco-1958925,1958925,15.738173239642508,1.0,positive_followup_proxy,[],Righto @Tesco cost per 100g - give me a clue - calculator at the ready ? <media_or_link>,"@customer Hi <name_redacted>, I'm sorry for any confusion, did you alert my colleagues in store to this? If not, can you let me know which store it is? TY",@Tesco Thanks for the prompt reply. Pinner - north west London
tesco-2841165,2,tesco-850742,850738,11.452143593157627,0.5966866423057982,unclassified_followup,[],"@Tesco Easy mate, you give us a voucher and we will do it 😉😘🤙","@customer We gave you the recipes, rest is down to you 😉","@Tesco Think of the marketing value we would be to you ❤️ || @Tesco Fine then, we shall stick to @AldiUK haha😤😝"
tesco-2841165,3,tesco-1500834,1500834,8.417093619495917,0.5685525983791642,positive_followup_proxy,"[""over_public_length_limit""]","@Tesco disgusting, going speed limit on QE2 bridge, beeping for us to go faster, then tried to drive into us in next lane making us swerve <media_or_link>","@customer Hi <name_redacted>, I'm so sorry to see this! Obviouly we expect far more from our drivers! 1/4 @customer Could I ask you to contact How's My Driving? either on <number_redacted> or __email__ 2/4 @customer The reason for this is because they deal with all our driver complaints.3/4 @customer They may also wish to contact you personally to ask for more info from yourself. TY - Martin 4/4",@Tesco Thank you. Will ring them on Monday when back from our trip.
tesco-2913751,1,tesco-2138013,2138013,12.2681112020081,0.6936884985476661,positive_followup_proxy,[],@tesco please resist temptation to say you dont know about problem. Everyone else does,"@customer Hi <name_redacted>, we're working on getting a fix for this no later than March 2018. Kind regards",@Tesco Whooah - thank you.
tesco-2913751,2,tesco-2799251,2799251,19.58356321795896,0.64,private_handoff_without_outcome,"[""private_channel_request"", ""personal_data_request""]",@Tesco who can I complain to about delivery saver taking money of their customers??? #disgusting #shameful,"@customer Hello <name_redacted>, I am sorry, can you please elaborate on how Delivery Saver is taking money from customers? Can you please DM your full name, address and email? I can log your feedback. TY",
tesco-2913751,3,tesco-1354424,1354424,10.70430777595774,0.6282091577816633,positive_followup_proxy,[],"@Tesco I understand the £60.00 sprend, money off fuel is in store only. What about those who have paid up front for a years delivery?????","@customer Hi <name_redacted>, grocery home shopping orders delivered between 16 October and 5 November will qualify. TY",@Tesco Be good to have that info before shopping!! Thanks.
tesco-454716,1,tesco-2236810,2236810,27.274363648887228,0.85,positive_followup_proxy,"[""private_channel_request"", ""personal_data_request"", ""over_public_length_limit""]",@Tesco - this is the 2nd green Thai chicken soup I’ve had recently- with no chicken in it #profitmargins <media_or_link>,"@customer Hi <name_redacted>, I'm terribly sorry to see this! Not the level of quality we expect our customers to receive! I'd like to get this logged and fed back to the suppliers as well refund you for the item 1/3 @customer To do this could you DM me your name, address, email, the barcode and supplier code of the item, the store you purchased the item from and the price you paid? 2/3 @customer Would you prefer your refund sent via post or email? Finally do I have your permission to forward your details to our supplier? TY - Martin 3/3","@Tesco Tesco’s address: 158-164 Bishopsgate, Bishopsgate, London EC2M 4LN. Refund via email is fine. Thank you for your help with this. Yes, it's fine to share info with the supplier 2/2"
tesco-454716,2,tesco-2348095,2348095,14.462649795790151,0.6148175812722133,positive_followup_proxy,[],@Tesco check out this sharp piece of plastic in my soup! #Dangerous #Recall <media_or_link>,"@customer Hi <name_redacted>, I'm so sorry you found this in your soup. Can you check the seal on the tub &amp; lid is still attached? As the piece of plastic looks like it's part of the seal.","@Tesco Thanks for replying. However, this is a completely different plastic. It's solid grey not transparent. See pic <media_or_link>"
tesco-454716,3,tesco-1374642,1374635,12.517145847597563,0.5563262720686342,positive_followup_proxy,[],@Tesco Argh! They just wanted to tease me! <media_or_link>,"@customer Hi <name_redacted>, the nearest I can find are in our Walsall Extra, Littleton Street. Had a delivery last night! Ian",@Tesco Thank you!
tesco-93970,1,tesco-1786935,1786940,11.514659311095961,0.9849218731098628,positive_followup_proxy,[],@customer @Tesco @AldiUK ....and Aldi sell food that doesn’t stay fresh!!,"@customer Hi <name_redacted>, if you haven't already, you should try getting a Clubcard with us, there are a lot of perks you mightn't have known about",@Tesco Had one for years thanks
tesco-93970,2,tesco-2390759,2390759,10.050804754198479,0.8825924406825494,positive_followup_proxy,[],@Tesco Please confirm your turkeys are not halal.,"@customer Hi <name_redacted>, thanks for contacting us. We can confirm that none of our own brand Tesco Turkeys are Halal. Many thanks, Lawrence.","@Tesco Thank you, another press fake news. || @Tesco @customer <media_or_link> plenty of halal, but they try to pretend there isn't rather than stop the abuse."
tesco-93970,3,tesco-2166858,2166805,11.246126772202542,0.7861503481904282,unclassified_followup,[],@Tesco Turkeys halal?,"@customer Hi <name_redacted>, sadly we will not be selling Halal turkeys this year. Thanks",@Tesco @customer U never did sell halal turkeys in Belfast...
tesco-2930442,1,tesco-1405568,1405568,22.3329364765645,0.622111659780589,unclassified_followup,"[""personal_data_request""]","@Tesco hi, I bought 2 x 1l of this milk from Tesco Express in Roath earlier, just noticed that the use by date is 4 days ago. <media_or_link>","@customer Hi, <name_redacted> really sorry you were able to buy an out of date item from our store. I'd like to get an internal log of this. 1/2 @customer To do so could you please send me your name address and postcode? I'll also need the barcode from the milk. - Nick 2/2",@Tesco Can I DM my details? You’ll have to follow me.
tesco-2930442,2,tesco-1705565,1705565,27.246972499720023,0.59,private_handoff_without_outcome,"[""private_channel_request"", ""personal_data_request"", ""over_public_length_limit""]",@Tesco 3 days PAST use by date!! Bought tonight from sidcup in a rush and fed to my 5 year old before noticing the date! Disgraceful!! 😡 <media_or_link>,"@customer Hello K, I am truly so sorry to see this! I can complete understand your anger and I sincerely hope your 5 year old is ok. 1/5 @customer I have spoken to the store and gotten them to check the rest of the stock and an assure you everything else in is date. 2/5 @customer Given how serious this is I would like to have this investigated immediately to find out how this has happened! As well as reimburse you 3/5 @customer Could you please DM me your name, address, postcode, email, a photo of the barcode and supplier code. 4/5 @customer Would you prefer the refund via an email or sent in the post? - Martin 5/5",
tesco-2930442,3,tesco-850753,850753,20.590021448192076,0.5896584808712598,no_customer_followup,[],@Tesco omg 🤢🤢 bug in my food. Absolutely disgusting <media_or_link>,"@customer Hi there, thank you for contacting us. I have already dealt with this complaint with these exact images. 1/2 @customer If you ever need anything else, now or in the future, please don't hesitate to get back in touch. - Paul. 2/2",
tesco-446932,1,tesco-1364494,1364494,17.931287979708266,0.8298126310141648,positive_followup_proxy,"[""private_channel_request"", ""personal_data_request"", ""over_public_length_limit""]",Really not happy @Tesco get this to save time &amp; going to end up throwing it in the bin as it’s unusable!! Waste of money 🙄 <media_or_link>,"@customer Hi there Kate, so sorry about the state of the shortcrust pastry, I totally understand the frustration.1/3 @customer Would you be able to DM us with your full name and address, what store you purchased this from and the products bar code.2/3 @customer We would love to get this issue looked into for yourself. Thanks James.3/3","@Tesco Thanks James, have sent a message"
tesco-446932,2,tesco-2024840,2024840,15.74748877869325,0.7824057862550485,positive_followup_proxy,"[""private_channel_request"", ""personal_data_request""]",@Tesco my ‘ready to eat’chicken thighs were frozen :-((( #ruinedlunch,"@customer Hi Vikki; I'm sorry about that! Please DM me a photo of your receipt and barcode number, I'll happily report this to the store 1/2 @customer Please also DM me your full name and postal address, I'll pop a refund in the post to you :) - Mat 2/2 <media_or_link>",@Tesco Ah thank you! I’ll do this now
tesco-446932,3,tesco-1603834,1603843,16.023640301558416,0.7447233328981732,positive_followup_proxy,"[""private_channel_request"", ""personal_data_request"", ""over_public_length_limit""]",@Tesco what exactly? I never want to eat there again as I've been up all night being sick having been served cold and then frozen food?,"@customer Hi <name_redacted>, unfortunately as the issue lies with Bella Italia, you would need to speak to them. 1/3 @customer However, if you can DM over a few details, I'd be happy to look into what we can do from our end. 2/3 @customer Can you send us your full name, postcode &amp; address, email, Clubcard number and order number? Thanks - Josh 3/3 <media_or_link>",@Tesco Sent all details while food issue is with Bella Pasta I would recommend the they are not a great partner!
tesco-2871186,1,tesco-289641,289641,16.15622447671784,0.8900221697745072,positive_followup_proxy,"[""over_public_length_limit""]","Any idea why @Tesco Maple BBQ Hot Smoked Salmon Chunks are unsuitable for freezing? Other salmon freezes okay, why not this one?","@customer Hi <name_redacted>, we'll look into this and get back in touch when we have some more information. Kind regards @customer Hi <name_redacted>. I found this information for you! 1/3 @customer The Freeze/thaw cycle affects the texture of hot smoked salmon and Mackerel more than it does wet fish. 2/3 @customer This can be frozen but we wouldn’t recommend it as the quality is significantly diminished. I hope this is helpful for you! Thanks Calum 3/3",@Tesco Wouldn’t it be better to put ‘Can be safely frozen but quality is diminished on thawing’ on the pkt - it would save waste. Thanks for reply.
tesco-2871186,2,tesco-1236325,1236325,15.241913472318169,0.8470110916346896,positive_followup_proxy,"[""over_public_length_limit""]",@Tesco where’s the rest of my @customer cheese?! My nachos aren’t gonna be up to scratch now! 🙃 <media_or_link>,"@customer Hi <name_redacted>, sorry to hear you've got what looks to be half a block and if you're anything like myself you'll need a lot more cheese.1/2 @customer These are usually packed by weight, if you could weigh the item and send me across the barcode we'll be able to look into this further. 2/2",@Tesco It weighs 307g thanks @Tesco 👍🏿 <media_or_link> || @Tesco I do like cheese 🧀
tesco-2871186,3,tesco-1667856,1667856,10.969980976614488,0.6960505634374159,positive_followup_proxy,[],"@Tesco Good Mornin. I just wondered if this was genuine or not? See so many scams online, my first feeling is this is one also! <media_or_link>","@customer Hi <name_redacted>, I'm sorry to say that is this is not sent from ourselves at Tesco. TY",@Tesco Thanks. I thought as much. 👍🏻
tesco-2957901,1,tesco-1044390,1044390,16.49974505716792,0.7248075402255312,no_customer_followup,[],@tesco Bought jog pants from Handforth Dean (long way away - no nearby stores). They didn't remove security tags. Very annoyed.What do I do? <media_or_link>,"@customer Hi there, I'm very sorry the tags were not removed. Sadly only stores can remove them. 1/2 @customer If you can reply with your postcode I can see is there are any local stores closer to you. Thanks - Mark 2/2",
tesco-2957901,2,tesco-2594846,2594846,11.531917886491543,0.7075462465527054,positive_followup_proxy,[],"Clearly shouldn't online shop at Xmas. @Tesco maim you with partially removed security tags, while @customer don't even attempt to remove them <media_or_link>","@customer Oh no, I am really sorry to hear that. Please can you return to the store to report this to my colleagues? They will then be able to fill out the relevant forms with you.",@Tesco I can and do plan to do that. It doesnt change the fact that your negligence caused me an injury though. Also doesnt look great for the strapless dress i had planned to wear this weekend.
tesco-2957901,3,tesco-1103829,1103829,10.575959283403138,0.6638143731659025,positive_followup_proxy,[],"@Tesco there seems to be no slots to book a grocery home delivery , is this a error or just none left ?","@customer Hi <name_redacted>, please change the delivering address &amp; then change it back to the correct one. This has been working for a number of customers. :)",@Tesco Thank you i give that a try now
tesco-502703,1,tesco-720880,4930,14.279886561285222,0.85,positive_followup_proxy,"[""private_channel_request"", ""personal_data_request"", ""over_public_length_limit""]",@customer @Tesco Sorry should’ve said barm! Butter!... I couldn’t even find a knife sharp enough to cut the sausages... you can’t make this sh*t up!!,"@customer I'm sorry to see the sausages you purchased were not of the quality you would expect Rob. 1/3 @customer Did you bring this up with my colleagues in the store at the time? Can you advise what was said? Also can you DM some information? 2/3 @customer Your full name, address, price paid and clear copy of your receipt? TY - Jayne 3/3",@Tesco Could you DM me so I can provide you with the details. Thanks for your help
